transaction_id,account_id,amount,currency,status,merchant,payment_method,timestamp
txn_c702ec309fb0,acc_00155,693.32,SGD,pending,Starbucks,card,2026-08-05T04:14:24Z
txn_863a9cfab3a5,acc_00480,357.45,SGD,completed,Watsons,card,2026-08-05T04:14:31Z
txn_11ed1bd21309,acc_00117,578.46,SGD,completed,Watsons,applepay,2026-08-05T04:15:01Z
txn_b93d6ed40de2,acc_00085,272.54,SGD,pending,Shopee,paynow,2026-08-05T04:15:13Z
txn_fcd57aaf165d,acc_00353,103.30,SGD,completed,Shopee,googlepay,2026-08-05T04:15:19Z
txn_2e93bf865b78,acc_00368,721.18,SGD,completed,Lazada,googlepay,2026-08-05T04:15:31Z
txn_87765ff8f3c3,acc_00006,530.07,SGD,completed,7-Eleven,grabpay,2026-08-05T04:16:05Z
txn_c2398c0348a7,acc_00457,845.51,MYR,completed,McDonald's,applepay,2026-08-05T04:16:23Z
txn_e9babeb09357,acc_00098,118.70,SGD,pending,Shopee,applepay,2026-08-05T04:16:37Z
txn_bdb9ad3c74fe,acc_00286,435.96,SGD,denied,Shopee,card,2026-08-05T04:16:38Z
txn_d92ea1fd2fc4,acc_00357,509.63,SGD,completed,Cold Storage,googlepay,2026-08-05T04:17:03Z
txn_273a812dfb13,acc_00077,633.65,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T04:17:09Z
txn_e08d9117b07d,acc_00088,337.52,SGD,completed,Lazada,googlepay,2026-08-05T04:17:28Z
txn_53ad486f0fe6,acc_00259,116.59,SGD,completed,Watsons,googlepay,2026-08-05T04:17:54Z
txn_36348700cf72,acc_00340,576.90,SGD,completed,7-Eleven,paynow,2026-08-05T04:18:21Z
txn_4b8d1f92b47b,acc_00193,262.44,SGD,completed,McDonald's,card,2026-08-05T04:18:21Z
txn_7788e1bdcbe4,acc_00424,440.88,SGD,pending,Guardian,card,2026-08-05T04:18:41Z
txn_a9894704ae01,acc_00198,455.06,SGD,completed,Guardian,googlepay,2026-08-05T04:19:32Z
txn_402fd241134a,acc_00130,889.68,MYR,completed,Starbucks,paynow,2026-08-05T04:20:08Z
txn_05b4a2ffa0ba,acc_00026,722.94,SGD,completed,Cold Storage,applepay,2026-08-05T04:20:31Z
txn_bea8a7852e58,acc_00439,559.75,SGD,completed,Lazada,applepay,2026-08-05T04:20:40Z
txn_84217bf4dfed,acc_00021,774.88,SGD,denied,Watsons,paynow,2026-08-05T04:20:41Z
txn_536a31c30e49,acc_00139,277.69,SGD,completed,Lazada,grabpay,2026-08-05T04:21:10Z
txn_2bc52a94213c,acc_00171,426.36,SGD,completed,Cold Storage,googlepay,2026-08-05T04:21:29Z
txn_6763fd1a6818,acc_00428,226.60,MYR,completed,Shopee,card,2026-08-05T04:21:52Z
txn_d3f78ca65d42,acc_00494,693.87,SGD,completed,McDonald's,grabpay,2026-08-05T04:21:57Z
txn_1cdae7c888aa,acc_00375,401.73,SGD,pending,Cold Storage,card,2026-08-05T04:22:00Z
txn_cc47f5613499,acc_00485,192.08,SGD,completed,Cold Storage,grabpay,2026-08-05T04:22:06Z
txn_4868120e4794,acc_00260,822.16,SGD,completed,Shopee,paynow,2026-08-05T04:22:55Z
txn_187b24678406,acc_00116,463.63,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T04:23:50Z
txn_02eebd63da39,acc_00487,436.69,SGD,pending,McDonald's,card,2026-08-05T04:24:02Z
txn_82bfef6c7a29,acc_00051,289.73,SGD,completed,Cold Storage,applepay,2026-08-05T04:24:15Z
txn_f5448129bea5,acc_00354,747.93,SGD,completed,Cold Storage,googlepay,2026-08-05T04:24:26Z
txn_1e8474be9f60,acc_00342,824.87,SGD,pending,Starbucks,googlepay,2026-08-05T04:24:49Z
txn_157d29d551d7,acc_00287,502.84,SGD,completed,NTUC FairPrice,applepay,2026-08-05T04:24:50Z
txn_590d8fc66fa1,acc_00290,454.38,MYR,denied,Starbucks,googlepay,2026-08-05T04:24:51Z
txn_1d098de3fc4e,acc_00316,16.34,SGD,completed,Lazada,grabpay,2026-08-05T04:24:52Z
txn_1312d25e9fcf,acc_00068,422.28,SGD,denied,7-Eleven,applepay,2026-08-05T04:24:54Z
txn_1d538ca5f5ce,acc_00231,550.79,SGD,pending,NTUC FairPrice,grabpay,2026-08-05T04:25:14Z
txn_01cbebec6c14,acc_00384,496.23,SGD,pending,Grab,paynow,2026-08-05T04:25:19Z
txn_8e2bfcdab126,acc_00420,633.63,SGD,completed,Starbucks,card,2026-08-05T04:25:27Z
txn_ad2c3ea62beb,acc_00017,694.42,SGD,completed,Starbucks,googlepay,2026-08-05T04:25:32Z
txn_15b06196c1fb,acc_00495,784.53,SGD,completed,Grab,googlepay,2026-08-05T04:26:27Z
txn_ccc2556ce877,acc_00398,320.09,SGD,pending,Guardian,googlepay,2026-08-05T04:26:32Z
txn_13fb325b75e1,acc_00335,401.99,SGD,completed,Grab,card,2026-08-05T04:26:37Z
txn_89b6f055ece0,acc_00253,662.17,SGD,completed,Watsons,applepay,2026-08-05T04:26:43Z
txn_61ff6eaa4058,acc_00174,826.64,SGD,denied,Lazada,grabpay,2026-08-05T04:26:46Z
txn_6c6e53d51cbd,acc_00365,197.03,SGD,completed,Starbucks,card,2026-08-05T04:27:57Z
txn_b5458251b507,acc_00033,337.10,SGD,pending,Watsons,googlepay,2026-08-05T04:28:03Z
txn_84a079bf5aed,acc_00276,75.33,SGD,denied,NTUC FairPrice,applepay,2026-08-05T04:29:36Z
txn_a55518c9ece9,acc_00403,156.93,SGD,completed,Cold Storage,card,2026-08-05T04:30:16Z
txn_63c081034e24,acc_00047,87.38,MYR,pending,Watsons,applepay,2026-08-05T04:30:23Z
txn_9ecbef83400b,acc_00301,634.90,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T04:31:00Z
txn_596f02c8cbdc,acc_00301,165.81,SGD,pending,Watsons,card,2026-08-05T04:31:14Z
txn_6df019c8ad6b,acc_00374,881.21,MYR,pending,Lazada,grabpay,2026-08-05T04:31:56Z
txn_c7672a822aca,acc_00489,146.45,MYR,denied,Cold Storage,applepay,2026-08-05T04:32:06Z
txn_b1f0d122c15f,acc_00329,433.83,SGD,denied,Grab,googlepay,2026-08-05T04:32:21Z
txn_90f3edcad48e,acc_00016,858.54,MYR,completed,Shopee,paynow,2026-08-05T04:32:23Z
txn_7f478c0c08ec,acc_00365,298.61,MYR,denied,Watsons,paynow,2026-08-05T04:33:09Z
txn_bc21743637d1,acc_00390,220.73,SGD,completed,Watsons,googlepay,2026-08-05T04:33:11Z
txn_07b2f6a441f8,acc_00052,431.22,SGD,completed,McDonald's,googlepay,2026-08-05T04:33:42Z
txn_a5bcfa1c48d0,acc_00404,156.78,SGD,completed,Starbucks,applepay,2026-08-05T04:33:47Z
txn_ce42a8dc93d6,acc_00163,64.99,SGD,completed,Shopee,grabpay,2026-08-05T04:34:46Z
txn_17b78f3e51ea,acc_00066,260.96,SGD,pending,Starbucks,paynow,2026-08-05T04:35:00Z
txn_678fe9b98791,acc_00263,6.78,SGD,completed,Grab,applepay,2026-08-05T04:35:17Z
txn_433a6d075cce,acc_00385,228.16,SGD,completed,Watsons,applepay,2026-08-05T04:35:46Z
txn_49cc13b56327,acc_00463,288.01,SGD,pending,Lazada,card,2026-08-05T04:35:58Z
txn_894bb42ef119,acc_00223,702.10,SGD,completed,Guardian,paynow,2026-08-05T04:35:58Z
txn_24214f84b12b,acc_00152,206.66,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T04:36:31Z
txn_bff8b7eab4f3,acc_00333,826.54,SGD,completed,McDonald's,paynow,2026-08-05T04:36:41Z
txn_354b89c8a17a,acc_00475,82.50,MYR,completed,Starbucks,applepay,2026-08-05T04:37:12Z
txn_e9c72c5b5ea5,acc_00324,40.83,SGD,pending,NTUC FairPrice,grabpay,2026-08-05T04:37:23Z
txn_c3915d260c8a,acc_00142,845.31,SGD,pending,Shopee,paynow,2026-08-05T04:37:48Z
txn_e442f69aa814,acc_00232,700.74,SGD,completed,NTUC FairPrice,paynow,2026-08-05T04:38:17Z
txn_5371d129cd79,acc_00019,751.54,MYR,denied,Shopee,applepay,2026-08-05T04:38:24Z
txn_d49b737224b7,acc_00249,28.55,SGD,pending,Shopee,applepay,2026-08-05T04:38:48Z
txn_f3bd17f192a6,acc_00099,462.60,SGD,completed,Shopee,googlepay,2026-08-05T04:39:00Z
txn_f9ae6bd10508,acc_00365,130.99,SGD,denied,Watsons,card,2026-08-05T04:39:19Z
txn_ff91f7bfda07,acc_00001,880.08,SGD,denied,Lazada,grabpay,2026-08-05T04:40:02Z
txn_93f02ccccc74,acc_00417,49.66,SGD,pending,Lazada,applepay,2026-08-05T04:40:08Z
txn_5486ac6a3535,acc_00231,768.01,SGD,completed,Shopee,googlepay,2026-08-05T04:40:22Z
txn_d880481a6532,acc_00485,73.18,SGD,completed,Watsons,paynow,2026-08-05T04:40:28Z
txn_2085d508568c,acc_00419,507.30,SGD,pending,Cold Storage,card,2026-08-05T04:40:37Z
txn_7c676789effc,acc_00291,571.41,SGD,pending,Cold Storage,paynow,2026-08-05T04:40:49Z
txn_2946b36b460d,acc_00491,624.64,SGD,completed,Watsons,googlepay,2026-08-05T04:41:17Z
txn_3bbb6a148948,acc_00357,443.79,SGD,denied,Watsons,paynow,2026-08-05T04:41:17Z
txn_681c688ff97f,acc_00344,366.33,SGD,completed,Starbucks,grabpay,2026-08-05T04:41:31Z
txn_b0cb1a898c9a,acc_00171,75.65,SGD,completed,Cold Storage,applepay,2026-08-05T04:41:41Z
txn_a7641082ef70,acc_00250,38.03,SGD,pending,Starbucks,googlepay,2026-08-05T04:41:46Z
txn_bfc637520a9c,acc_00222,447.97,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T04:42:04Z
txn_4866b043ab46,acc_00088,295.77,SGD,pending,Shopee,card,2026-08-05T04:42:06Z
txn_82db535e8b54,acc_00225,256.06,SGD,completed,McDonald's,paynow,2026-08-05T04:42:06Z
txn_c087d23b621a,acc_00203,357.74,SGD,completed,7-Eleven,card,2026-08-05T04:42:23Z
txn_7a3478924525,acc_00485,783.51,SGD,completed,Guardian,applepay,2026-08-05T04:42:27Z
txn_659af82e580d,acc_00006,312.37,SGD,completed,7-Eleven,applepay,2026-08-05T04:42:54Z
txn_82e103c68a26,acc_00257,408.08,SGD,denied,Cold Storage,card,2026-08-05T04:43:02Z
txn_8ba1aa080b5e,acc_00209,563.86,SGD,completed,Starbucks,googlepay,2026-08-05T04:43:08Z
txn_1e8269a1892c,acc_00322,170.89,MYR,completed,Shopee,card,2026-08-05T04:43:58Z
txn_557e7c81a532,acc_00030,643.59,SGD,completed,Starbucks,applepay,2026-08-05T04:44:03Z
txn_03d8a9273a8e,acc_00204,27.10,SGD,completed,Lazada,googlepay,2026-08-05T04:44:07Z
txn_3ef9451479ff,acc_00047,749.01,SGD,pending,Grab,grabpay,2026-08-05T04:44:14Z
txn_c762183312ef,acc_00098,851.57,SGD,completed,McDonald's,applepay,2026-08-05T04:44:25Z
txn_d7dc41539bde,acc_00107,880.85,SGD,completed,Lazada,paynow,2026-08-05T04:45:15Z
txn_31b70aa14156,acc_00218,119.94,SGD,completed,Starbucks,applepay,2026-08-05T04:45:45Z
txn_155563a0bbe3,acc_00373,256.53,SGD,denied,Starbucks,card,2026-08-05T04:45:57Z
txn_7efe06f8bdc6,acc_00131,248.56,SGD,completed,Shopee,card,2026-08-05T04:46:01Z
txn_7872b6c4bccc,acc_00260,694.35,SGD,completed,7-Eleven,googlepay,2026-08-05T04:46:16Z
txn_f5a6c84e907a,acc_00494,452.70,MYR,denied,7-Eleven,applepay,2026-08-05T04:46:36Z
txn_d8b0ab6f2f10,acc_00085,853.40,SGD,completed,Lazada,paynow,2026-08-05T04:46:37Z
txn_a70dee51d228,acc_00215,278.98,SGD,completed,Shopee,card,2026-08-05T04:47:25Z
txn_e6ed4533e86b,acc_00041,535.37,SGD,completed,7-Eleven,card,2026-08-05T04:47:28Z
txn_f60fc52a0528,acc_00357,533.58,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T04:47:33Z
txn_f8f7d38c31c0,acc_00219,873.55,MYR,completed,McDonald's,googlepay,2026-08-05T04:47:51Z
txn_84c5384082dc,acc_00418,440.15,SGD,completed,Lazada,grabpay,2026-08-05T04:47:56Z
txn_045c0666e0ea,acc_00414,631.44,SGD,completed,Shopee,paynow,2026-08-05T04:48:21Z
txn_d4aa8caf642f,acc_00029,367.58,SGD,denied,NTUC FairPrice,paynow,2026-08-05T04:48:27Z
txn_0d209959aee9,acc_00037,463.95,SGD,pending,Lazada,googlepay,2026-08-05T04:49:02Z
txn_2dbe33e51756,acc_00138,587.29,SGD,completed,NTUC FairPrice,applepay,2026-08-05T04:49:02Z
txn_cf4ad7511448,acc_00337,205.66,SGD,completed,Shopee,grabpay,2026-08-05T04:49:40Z
txn_5fb5fb24eaa6,acc_00324,197.56,SGD,denied,Cold Storage,grabpay,2026-08-05T04:49:49Z
txn_2a7dbefb5180,acc_00012,624.65,SGD,completed,NTUC FairPrice,card,2026-08-05T04:49:53Z
txn_fe2045e7f3f3,acc_00328,610.26,MYR,completed,Starbucks,googlepay,2026-08-05T04:50:43Z
txn_2df8557703bf,acc_00327,652.65,SGD,completed,Starbucks,applepay,2026-08-05T04:51:07Z
txn_edbe9a8fadcc,acc_00235,877.15,SGD,denied,Grab,googlepay,2026-08-05T04:51:39Z
txn_f5b3832851fb,acc_00362,220.36,SGD,pending,Shopee,grabpay,2026-08-05T04:51:41Z
txn_239e22c38b90,acc_00090,257.64,SGD,completed,Starbucks,googlepay,2026-08-05T04:51:44Z
txn_5af239428608,acc_00105,894.52,SGD,completed,Watsons,applepay,2026-08-05T04:51:50Z
txn_dca75a590781,acc_00454,360.93,SGD,completed,Shopee,googlepay,2026-08-05T04:52:20Z
txn_780303d66dbf,acc_00385,539.60,SGD,denied,Guardian,googlepay,2026-08-05T04:52:30Z
txn_5a07d25ee773,acc_00345,424.85,SGD,completed,Grab,applepay,2026-08-05T04:52:35Z
txn_a3188c501918,acc_00089,732.82,SGD,denied,Guardian,card,2026-08-05T04:52:36Z
txn_c46e00383ba5,acc_00031,805.91,SGD,completed,Shopee,grabpay,2026-08-05T04:52:43Z
txn_fa899aa237f4,acc_00174,375.44,SGD,completed,McDonald's,card,2026-08-05T04:52:54Z
txn_20a9ea552b26,acc_00285,628.42,SGD,completed,Cold Storage,grabpay,2026-08-05T04:53:16Z
txn_a4b08ca694f9,acc_00432,832.21,SGD,completed,Cold Storage,paynow,2026-08-05T04:53:20Z
txn_ef886badde85,acc_00005,239.49,SGD,pending,Lazada,applepay,2026-08-05T04:53:25Z
txn_b57d1b0fe374,acc_00293,143.59,SGD,completed,Watsons,card,2026-08-05T04:53:26Z
txn_d6c6331ea3e2,acc_00058,871.93,SGD,pending,Watsons,applepay,2026-08-05T04:53:36Z
txn_76faa6e0e47b,acc_00079,562.18,SGD,completed,Shopee,card,2026-08-05T04:53:41Z
txn_c553c0e4fbf9,acc_00434,384.52,MYR,completed,Starbucks,card,2026-08-05T04:53:45Z
txn_73a2dfb8d2e4,acc_00068,267.26,SGD,pending,Lazada,googlepay,2026-08-05T04:53:51Z
txn_9f48da3fad27,acc_00399,808.27,SGD,completed,Cold Storage,applepay,2026-08-05T04:53:59Z
txn_fd70d3c2cf02,acc_00354,607.23,SGD,completed,Grab,paynow,2026-08-05T04:55:09Z
txn_3f77561e009b,acc_00404,433.79,SGD,pending,Grab,paynow,2026-08-05T04:55:25Z
txn_4917acf0e5f1,acc_00314,487.28,SGD,pending,Cold Storage,paynow,2026-08-05T04:55:51Z
txn_523ed0fd7ff9,acc_00264,712.85,SGD,completed,Watsons,applepay,2026-08-05T04:56:19Z
txn_dd235ebc801a,acc_00274,896.36,SGD,completed,Watsons,applepay,2026-08-05T04:56:29Z
txn_b3b6de8a540a,acc_00432,88.64,SGD,denied,Grab,googlepay,2026-08-05T04:56:35Z
txn_a870170fbe39,acc_00006,66.89,SGD,completed,McDonald's,applepay,2026-08-05T04:56:36Z
txn_99ab98874175,acc_00462,470.76,SGD,pending,McDonald's,grabpay,2026-08-05T04:57:21Z
txn_c895895d2830,acc_00269,484.96,SGD,completed,7-Eleven,googlepay,2026-08-05T04:57:29Z
txn_55c955700b0d,acc_00217,583.11,SGD,completed,Shopee,grabpay,2026-08-05T04:58:02Z
txn_eb3d6dfd3f74,acc_00115,543.10,SGD,completed,McDonald's,grabpay,2026-08-05T04:58:11Z
txn_1045516fbdf6,acc_00311,722.23,SGD,completed,Guardian,grabpay,2026-08-05T04:58:47Z
txn_689a32fda749,acc_00432,157.30,SGD,completed,McDonald's,card,2026-08-05T04:58:58Z
txn_35c3adf39534,acc_00471,790.46,SGD,completed,Cold Storage,card,2026-08-05T04:59:02Z
txn_13361aee6f4e,acc_00166,819.36,MYR,denied,Starbucks,applepay,2026-08-05T04:59:07Z
txn_094106dace75,acc_00074,150.42,SGD,completed,Grab,card,2026-08-05T04:59:13Z
txn_3d89fdd43261,acc_00479,267.51,SGD,completed,Cold Storage,googlepay,2026-08-05T04:59:25Z
txn_36e78859e120,acc_00452,496.74,SGD,completed,Cold Storage,applepay,2026-08-05T04:59:47Z
txn_f78f534eb00b,acc_00110,183.85,SGD,completed,Watsons,grabpay,2026-08-05T04:59:52Z
txn_2a2613c4e603,acc_00218,891.92,SGD,completed,7-Eleven,card,2026-08-05T04:59:57Z
txn_243720e04f57,acc_00493,419.30,SGD,completed,Guardian,grabpay,2026-08-05T05:00:03Z
txn_ed45f9387f15,acc_00012,25.97,SGD,completed,Shopee,card,2026-08-05T05:00:12Z
txn_8e585174d4c0,acc_00046,267.72,SGD,completed,Lazada,applepay,2026-08-05T05:00:15Z
txn_d0984fe33972,acc_00273,627.77,SGD,denied,NTUC FairPrice,applepay,2026-08-05T05:00:17Z
txn_68836fbf9422,acc_00018,755.56,SGD,completed,NTUC FairPrice,applepay,2026-08-05T05:00:21Z
txn_3d1b0d55985e,acc_00187,640.77,SGD,pending,NTUC FairPrice,googlepay,2026-08-05T05:00:33Z
txn_72d22339b2c3,acc_00271,609.20,SGD,denied,NTUC FairPrice,applepay,2026-08-05T05:00:35Z
txn_2b48b6a60bea,acc_00391,456.54,SGD,completed,7-Eleven,grabpay,2026-08-05T05:00:58Z
txn_3448df5b069e,acc_00346,297.99,SGD,completed,Lazada,googlepay,2026-08-05T05:01:10Z
txn_4f6f39e5b787,acc_00409,894.84,SGD,completed,Cold Storage,googlepay,2026-08-05T05:01:34Z
txn_d0733464d47b,acc_00383,527.16,MYR,pending,7-Eleven,paynow,2026-08-05T05:02:11Z
txn_1ce2fccdb41a,acc_00351,259.95,SGD,completed,Watsons,grabpay,2026-08-05T05:02:12Z
txn_2a86463f530c,acc_00188,331.37,SGD,completed,Watsons,paynow,2026-08-05T05:02:21Z
txn_192d5ff691bb,acc_00009,18.18,SGD,completed,Shopee,grabpay,2026-08-05T05:02:21Z
txn_c065bc0f1918,acc_00485,364.69,SGD,pending,Starbucks,applepay,2026-08-05T05:02:34Z
txn_a0b7c5745242,acc_00298,274.23,MYR,pending,NTUC FairPrice,grabpay,2026-08-05T05:04:18Z
txn_a06b1c94ebbf,acc_00114,583.76,SGD,completed,Starbucks,card,2026-08-05T05:05:20Z
txn_22f2b0a07c46,acc_00434,767.23,SGD,completed,NTUC FairPrice,paynow,2026-08-05T05:05:22Z
txn_6e1f71b14035,acc_00392,218.17,SGD,denied,Starbucks,grabpay,2026-08-05T05:05:40Z
txn_1044325820fb,acc_00323,620.73,SGD,completed,McDonald's,paynow,2026-08-05T05:05:42Z
txn_f0b4dba07c10,acc_00040,13.70,SGD,completed,Shopee,applepay,2026-08-05T05:06:04Z
txn_b8b70972ca26,acc_00249,416.56,SGD,denied,Lazada,applepay,2026-08-05T05:06:23Z
txn_67038cdaef6c,acc_00347,874.36,SGD,completed,Guardian,card,2026-08-05T05:06:25Z
txn_4a98918ded4e,acc_00479,472.41,SGD,denied,Starbucks,paynow,2026-08-05T05:06:36Z
txn_05efbb9ecc90,acc_00304,46.64,SGD,denied,7-Eleven,card,2026-08-05T05:07:41Z
txn_22ead9086ec6,acc_00288,154.41,SGD,denied,Lazada,card,2026-08-05T05:08:44Z
txn_5f9f69a331e8,acc_00161,108.28,SGD,completed,Shopee,grabpay,2026-08-05T05:08:48Z
txn_0a6ab9c97a07,acc_00062,705.31,SGD,denied,Guardian,card,2026-08-05T05:08:48Z
txn_197e0aa2a25c,acc_00121,396.67,SGD,denied,Watsons,applepay,2026-08-05T05:08:49Z
txn_c605afc73050,acc_00074,270.00,SGD,completed,Watsons,googlepay,2026-08-05T05:08:50Z
txn_4275bca6ec69,acc_00385,127.74,SGD,completed,Grab,grabpay,2026-08-05T05:09:01Z
txn_e9f703f9df00,acc_00005,399.72,SGD,completed,Grab,card,2026-08-05T05:09:14Z
txn_8543a359cfd0,acc_00041,473.91,SGD,pending,Shopee,grabpay,2026-08-05T05:09:24Z
txn_0121f186b47e,acc_00386,238.23,SGD,completed,Lazada,paynow,2026-08-05T05:09:24Z
txn_91f93bc3d1ff,acc_00353,91.36,SGD,completed,NTUC FairPrice,paynow,2026-08-05T05:09:28Z
txn_17dce2e66c59,acc_00200,744.34,SGD,pending,NTUC FairPrice,paynow,2026-08-05T05:09:28Z
txn_1dcb24ab3e29,acc_00162,614.09,SGD,completed,7-Eleven,applepay,2026-08-05T05:09:50Z
txn_002ce90847f7,acc_00386,712.97,SGD,completed,Starbucks,grabpay,2026-08-05T05:10:05Z
txn_8816b2ea352d,acc_00224,558.71,SGD,completed,Guardian,grabpay,2026-08-05T05:10:17Z
txn_9c0424e53219,acc_00443,532.40,SGD,completed,Starbucks,paynow,2026-08-05T05:10:53Z
txn_c2ca779e82d2,acc_00054,186.66,SGD,pending,McDonald's,card,2026-08-05T05:11:01Z
txn_5a52f04568cf,acc_00261,81.06,SGD,completed,Starbucks,googlepay,2026-08-05T05:11:30Z
txn_cd50f8a1aa94,acc_00301,184.67,SGD,completed,Lazada,card,2026-08-05T05:11:42Z
txn_5faa36c228ea,acc_00297,775.83,SGD,pending,Cold Storage,applepay,2026-08-05T05:11:46Z
txn_84e01f965324,acc_00170,685.48,SGD,pending,Watsons,card,2026-08-05T05:11:55Z
txn_39758f003f38,acc_00293,335.79,SGD,completed,Starbucks,grabpay,2026-08-05T05:12:33Z
txn_631afbe775cc,acc_00290,817.30,SGD,completed,Grab,paynow,2026-08-05T05:12:49Z
txn_cb224701e7ff,acc_00378,122.52,SGD,completed,Lazada,googlepay,2026-08-05T05:12:51Z
txn_ec04cbe75988,acc_00065,851.03,SGD,denied,NTUC FairPrice,paynow,2026-08-05T05:13:23Z
txn_2a500fccb5d8,acc_00374,807.04,SGD,denied,Guardian,card,2026-08-05T05:13:47Z
txn_217a4c01152a,acc_00405,339.96,SGD,completed,Cold Storage,paynow,2026-08-05T05:14:42Z
txn_5590a8988614,acc_00319,435.74,MYR,completed,Grab,paynow,2026-08-05T05:15:00Z
txn_0903ef7c0dee,acc_00169,749.51,SGD,completed,Starbucks,paynow,2026-08-05T05:15:10Z
txn_6f18821df28e,acc_00326,382.52,SGD,pending,Starbucks,paynow,2026-08-05T05:15:19Z
txn_f0efac32353d,acc_00015,705.48,SGD,completed,McDonald's,card,2026-08-05T05:15:19Z
txn_61f470d95322,acc_00233,165.65,SGD,completed,Cold Storage,paynow,2026-08-05T05:15:19Z
txn_dd3929872d4c,acc_00198,548.96,SGD,completed,Watsons,googlepay,2026-08-05T05:16:22Z
txn_891b47db64df,acc_00022,493.16,SGD,pending,McDonald's,googlepay,2026-08-05T05:17:45Z
txn_09b36ddccb3e,acc_00301,811.30,SGD,completed,NTUC FairPrice,card,2026-08-05T05:17:58Z
txn_68ff654ba711,acc_00423,768.05,SGD,completed,7-Eleven,applepay,2026-08-05T05:18:06Z
txn_7e541e094c72,acc_00390,121.57,SGD,completed,Lazada,paynow,2026-08-05T05:18:26Z
txn_f6d03c037317,acc_00170,176.15,SGD,completed,NTUC FairPrice,card,2026-08-05T05:18:48Z
txn_0e8e70cdd345,acc_00363,524.63,SGD,pending,Grab,applepay,2026-08-05T05:19:25Z
txn_a870c58dc7ed,acc_00087,4.90,SGD,completed,Grab,googlepay,2026-08-05T05:20:00Z
txn_515625949118,acc_00248,109.03,SGD,completed,NTUC FairPrice,applepay,2026-08-05T05:21:17Z
txn_20f5ca46dc1c,acc_00318,303.33,SGD,completed,Lazada,paynow,2026-08-05T05:21:53Z
txn_1700f4a16115,acc_00146,77.78,SGD,completed,McDonald's,googlepay,2026-08-05T05:21:53Z
txn_471107bd4cfa,acc_00244,600.84,SGD,pending,Watsons,grabpay,2026-08-05T05:21:56Z
txn_43c30138802d,acc_00075,293.05,SGD,completed,Shopee,applepay,2026-08-05T05:22:11Z
txn_601ab5b5234f,acc_00214,754.34,SGD,completed,Lazada,googlepay,2026-08-05T05:22:14Z
txn_476645c12d1c,acc_00330,868.46,SGD,denied,Starbucks,grabpay,2026-08-05T05:22:24Z
txn_909537383b6a,acc_00152,25.19,SGD,completed,7-Eleven,applepay,2026-08-05T05:22:28Z
txn_153ca81f5fc6,acc_00298,801.78,SGD,pending,Starbucks,applepay,2026-08-05T05:23:54Z
txn_b5da3a6391f6,acc_00182,195.21,SGD,completed,Cold Storage,applepay,2026-08-05T05:24:41Z
txn_6e098cab96f4,acc_00139,824.81,SGD,completed,Grab,card,2026-08-05T05:24:42Z
txn_a2c9bd851756,acc_00392,679.49,SGD,completed,Lazada,googlepay,2026-08-05T05:25:03Z
txn_75945481ab2d,acc_00122,8.64,SGD,completed,Cold Storage,applepay,2026-08-05T05:25:16Z
txn_b25d30151431,acc_00024,37.42,SGD,pending,Watsons,applepay,2026-08-05T05:25:21Z
txn_80f3f54a583e,acc_00068,686.34,SGD,pending,McDonald's,applepay,2026-08-05T05:25:27Z
txn_a7e7817c3444,acc_00002,13.94,SGD,completed,Guardian,applepay,2026-08-05T05:25:48Z
txn_ab5abbd44c76,acc_00191,735.28,MYR,denied,NTUC FairPrice,card,2026-08-05T05:25:49Z
txn_2ab2ca45bd62,acc_00071,522.67,SGD,denied,Lazada,paynow,2026-08-05T05:26:01Z
txn_5c785ed006d1,acc_00282,652.12,SGD,completed,Lazada,paynow,2026-08-05T05:26:21Z
txn_21d32d87b00f,acc_00276,231.15,MYR,completed,Shopee,googlepay,2026-08-05T05:26:28Z
txn_06c5cd6067b3,acc_00277,250.47,SGD,completed,Guardian,googlepay,2026-08-05T05:26:49Z
txn_517d6b9c73cc,acc_00007,595.15,SGD,completed,Watsons,card,2026-08-05T05:26:52Z
txn_94e6b053f5e4,acc_00092,387.19,SGD,denied,Shopee,applepay,2026-08-05T05:28:09Z
txn_9a5419dfe600,acc_00049,503.27,SGD,completed,Cold Storage,googlepay,2026-08-05T05:28:29Z
txn_52a8763a9e4f,acc_00119,92.58,SGD,pending,McDonald's,applepay,2026-08-05T05:28:31Z
txn_25a358da7340,acc_00057,425.97,SGD,completed,Starbucks,paynow,2026-08-05T05:28:35Z
txn_460676ed89d3,acc_00139,712.83,MYR,pending,Watsons,googlepay,2026-08-05T05:28:38Z
txn_ae9e72c8a97d,acc_00014,788.77,SGD,completed,NTUC FairPrice,card,2026-08-05T05:28:51Z
txn_0e18bfea8fe3,acc_00061,834.41,SGD,completed,Starbucks,paynow,2026-08-05T05:29:02Z
txn_f77c4ad9a04e,acc_00145,244.10,SGD,completed,Lazada,card,2026-08-05T05:29:10Z
txn_62030e22919c,acc_00181,744.95,SGD,completed,Shopee,paynow,2026-08-05T05:29:22Z
txn_ce527b72b0eb,acc_00316,302.01,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T05:30:05Z
